EURUSD,2020.02.18 21:05:00,1.07992,1.0799
EURUSD,2020.02.18 21:06:00,1.0799,1.07995
EURUSD,2020.02.18 21:07:00,1.07995,1.08007
EURUSD,2020.02.18 21:08:00,1.08008,1.08001
EURUSD,2020.02.18 21:09:00,1.08001,1.08007
